FIPS,ID,area_name,Unemployment_Rate
51171,201251171,"Shenandoah County, VA",6.4
51173,201251173,"Smyth County, VA",9.6
51175,201251175,"Southampton County, VA",6.3
51177,201251177,"Spotsylvania County, VA",6.1
51179,201251179,"Stafford County, VA",5.8
51181,201251181,"Surry County, VA",7.8
51183,201251183,"Sussex County, VA",9.7
51185,201251185,"Tazewell County, VA",8.3
51187,201251187,"Warren County, VA",6.7
51191,201251191,"Washington County, VA",6.7
51193,201251193,"Westmoreland County, VA",7.3
51195,201251195,"Wise County, VA",8.9
51197,201251197,"Wythe County, VA",7.7
51199,201251199,"York County, VA",5.8
51510,201251510,"Alexandria city, VA",4.1
51520,201251520,"Bristol city, VA",7.3
51530,201251530,"Buena Vista city, VA",7.9
51540,201251540,"Charlottesville city, VA",5.1
51550,201251550,"Chesapeake city, VA",6.4
51570,201251570,"Colonial Heights city, VA",7
51580,201251580,"Covington city, VA",9
51590,201251590,"Danville city, VA",10.3
51595,201251595,"Emporia city, VA",10.6
51600,201251600,"Fairfax city, VA",4.3
51610,201251610,"Falls Church city, VA",4
51620,201251620,"Franklin city, VA",10
51630,201251630,"Fredericksburg city, VA",7.1
51640,201251640,"Galax city, VA",8.9
51650,201251650,"Hampton city, VA",8.2
51660,201251660,"Harrisonburg city, VA",7.4
51670,201251670,"Hopewell city, VA",10.1
51678,201251678,"Lexington city, VA",8.8
51680,201251680,"Lynchburg city, VA",7.5
51683,201251683,"Manassas city, VA",5.6
51685,201251685,"Manassas Park city, VA",5.3
51690,201251690,"Martinsville city, VA",12.8
51700,201251700,"Newport News city, VA",7.5
51710,201251710,"Norfolk city, VA",7.6
51720,201251720,"Norton city, VA",7.7
51730,201251730,"Petersburg city, VA",12
51735,201251735,"Poquoson city, VA",5.4
51740,201251740,"Portsmouth city, VA",8.8
51750,201251750,"Radford city, VA",7.9
51760,201251760,"Richmond city, VA",7.5
51770,201251770,"Roanoke city, VA",7.2
51775,201251775,"Salem city, VA",5.9
51790,201251790,"Staunton city, VA",6.4
51800,201251800,"Suffolk city, VA",7
51810,201251810,"Virginia Beach city, VA",5.7
51820,201251820,"Waynesboro city, VA",7
51830,201251830,"Williamsburg city, VA",8.3
51840,201251840,"Winchester city, VA",6.7
53000,201253000,Washington,8.1
53001,201253001,"Adams County, WA",9.1
53003,201253003,"Asotin County, WA",7.8
53005,201253005,"Benton County, WA",9.3
53007,201253007,"Chelan County, WA",8
53009,201253009,"Clallam County, WA",10.5
53011,201253011,"Clark County, WA",9.4
53013,201253013,"Columbia County, WA",8.3
53015,201253015,"Cowlitz County, WA",10.7
53017,201253017,"Douglas County, WA",9.1
53019,201253019,"Ferry County, WA",15.7
53021,201253021,"Franklin County, WA",9.7
53023,201253023,"Garfield County, WA",7.6
53025,201253025,"Grant County, WA",9.5
53027,201253027,"Grays Harbor County, WA",13
53029,201253029,"Island County, WA",8.1
53031,201253031,"Jefferson County, WA",10
53033,201253033,"King County, WA",6.3
53035,201253035,"Kitsap County, WA",7.9
53037,201253037,"Kittitas County, WA",8.8
53039,201253039,"Klickitat County, WA",10.2
53041,201253041,"Lewis County, WA",12
53043,201253043,"Lincoln County, WA",7.3
53045,201253045,"Mason County, WA",10.9
53047,201253047,"Okanogan County, WA",9.5
53049,201253049,"Pacific County, WA",12
53051,201253051,"Pend Oreille County, WA",12.8
53053,201253053,"Pierce County, WA",9.3
53055,201253055,"San Juan County, WA",6.4
53057,201253057,"Skagit County, WA",9.7
53059,201253059,"Skamania County, WA",10.6
53061,201253061,"Snohomish County, WA",7.5
53063,201253063,"Spokane County, WA",9.1
53065,201253065,"Stevens County, WA",11.8
53067,201253067,"Thurston County, WA",8.4
53069,201253069,"Wahkiakum County, WA",12.7
53071,201253071,"Walla Walla County, WA",7.5
53073,201253073,"Whatcom County, WA",8.1
53075,201253075,"Whitman County, WA",6.6
53077,201253077,"Yakima County, WA",10.6
54000,201254000,West Virginia,7.5
54001,201254001,"Barbour County, WV",8.3
54003,201254003,"Berkeley County, WV",6.7
54005,201254005,"Boone County, WV",10.4
54007,201254007,"Braxton County, WV",10.8
54009,201254009,"Brooke County, WV",8.7
54011,201254011,"Cabell County, WV",6.5
54013,201254013,"Calhoun County, WV",11.1
54015,201254015,"Clay County, WV",12
54017,201254017,"Doddridge County, WV",6.3
54019,201254019,"Fayette County, WV",8.7
54021,201254021,"Gilmer County, WV",7.8
54023,201254023,"Grant County, WV",8.8
54025,201254025,"Greenbrier County, WV",8
54027,201254027,"Hampshire County, WV",7.9
54029,201254029,"Hancock County, WV",9.3
54031,201254031,"Hardy County, WV",10.6
54033,201254033,"Harrison County, WV",6.5
54035,201254035,"Jackson County, WV",8.5
54037,201254037,"Jefferson County, WV",5.4
54039,201254039,"Kanawha County, WV",6.6
54041,201254041,"Lewis County, WV",7
54043,201254043,"Lincoln County, WV",10.3
54045,201254045,"Logan County, WV",9.7
54047,201254047,"McDowell County, WV",12.1
54049,201254049,"Marion County, WV",6.4
54051,201254051,"Marshall County, WV",8.1
54053,201254053,"Mason County, WV",9.9
54055,201254055,"Mercer County, WV",8.4
54057,201254057,"Mineral County, WV",8.5
54059,201254059,"Mingo County, WV",9.7
54061,201254061,"Monongalia County, WV",5.2
54063,201254063,"Monroe County, WV",7.2
54065,201254065,"Morgan County, WV",7.3
54067,201254067,"Nicholas County, WV",9.3
54069,201254069,"Ohio County, WV",6.4
54071,201254071,"Pendleton County, WV",6.8
54073,201254073,"Pleasants County, WV",8.7
54075,201254075,"Pocahontas County, WV",10.2
54077,201254077,"Preston County, WV",7.1
54079,201254079,"Putnam County, WV",6.4
54081,201254081,"Raleigh County, WV",7.3
54083,201254083,"Randolph County, WV",8.7
54085,201254085,"Ritchie County, WV",7.4
54087,201254087,"Roane County, WV",11.4
54089,201254089,"Summers County, WV",8.9
54091,201254091,"Taylor County, WV",6.8
54093,201254093,"Tucker County, WV",8.1
54095,201254095,"Tyler County, WV",9.2
54097,201254097,"Upshur County, WV",7.8
54099,201254099,"Wayne County, WV",7.6
54101,201254101,"Webster County, WV",10.7
54103,201254103,"Wetzel County, WV",9.4
54105,201254105,"Wirt County, WV",11
54107,201254107,"Wood County, WV",7.3
54109,201254109,"Wyoming County, WV",9.2
55000,201255000,Wisconsin,7
55001,201255001,"Adams County, WI",10.9
55003,201255003,"Ashland County, WI",9.3
55005,201255005,"Barron County, WI",7.9
55007,201255007,"Bayfield County, WI",10.8
55009,201255009,"Brown County, WI",6.6
55011,201255011,"Buffalo County, WI",6.3
55013,201255013,"Burnett County, WI",9
55015,201255015,"Calumet County, WI",5.3
55017,201255017,"Chippewa County, WI",6.8
55019,201255019,"Clark County, WI",7.4
55021,201255021,"Columbia County, WI",7.2
55023,201255023,"Crawford County, WI",8.5
55025,201255025,"Dane County, WI",4.9
55027,201255027,"Dodge County, WI",7.2
55029,201255029,"Door County, WI",10.3
55031,201255031,"Douglas County, WI",6.9
55033,201255033,"Dunn County, WI",6.6
55035,201255035,"Eau Claire County, WI",5.8
55037,201255037,"Florence County, WI",8.3
55039,201255039,"Fond du Lac County, WI",6.5
55041,201255041,"Forest County, WI",11
55043,201255043,"Grant County, WI",6
55045,201255045,"Green County, WI",6.2
55047,201255047,"Green Lake County, WI",7.5
55049,201255049,"Iowa County, WI",6.7
55051,201255051,"Iron County, WI",10.5
55053,201255053,"Jackson County, WI",7.3
55055,201255055,"Jefferson County, WI",6.7
55057,201255057,"Juneau County, WI",8.4
55059,201255059,"Kenosha County, WI",8.2
55061,201255061,"Kewaunee County, WI",6.5
55063,201255063,"La Crosse County, WI",5.4
55065,201255065,"Lafayette County, WI",5.6
55067,201255067,"Langlade County, WI",9.3
55069,201255069,"Lincoln County, WI",9.1
55071,201255071,"Manitowoc County, WI",7.8
55073,201255073,"Marathon County, WI",7.3
55075,201255075,"Marinette County, WI",8.3
55077,201255077,"Marquette County, WI",8.8
55078,201255078,"Menominee County, WI",16.3
55079,201255079,"Milwaukee County, WI",8.6
55081,201255081,"Monroe County, WI",7.3
55083,201255083,"Oconto County, WI",8.4
55085,201255085,"Oneida County, WI",8.7
55087,201255087,"Outagamie County, WI",6.4
55089,201255089,"Ozaukee County, WI",5.5
55091,201255091,"Pepin County, WI",5.7
55093,201255093,"Pierce County, WI",5.5
55095,201255095,"Polk County, WI",8
55097,201255097,"Portage County, WI",7.3
55099,201255099,"Price County, WI",7.5
55101,201255101,"Racine County, WI",8.4
55103,201255103,"Richland County, WI",6.3
55105,201255105,"Rock County, WI",8.3
55107,201255107,"Rusk County, WI",9
55109,201255109,"St. Croix County, WI",5.7
55111,201255111,"Sauk County, WI",6.9
55113,201255113,"Sawyer County, WI",10.8
55115,201255115,"Shawano County, WI",8
55117,201255117,"Sheboygan County, WI",6.8
55119,201255119,"Taylor County, WI",7.2
55121,201255121,"Trempealeau County, WI",5.7
55123,201255123,"Vernon County, WI",6.4
55125,201255125,"Vilas County, WI",10
55127,201255127,"Walworth County, WI",7.2
55129,201255129,"Washburn County, WI",7.9
55131,201255131,"Washington County, WI",6.1
55133,201255133,"Waukesha County, WI",5.8
55135,201255135,"Waupaca County, WI",7.6
55137,201255137,"Waushara County, WI",8.8
55139,201255139,"Winnebago County, WI",6.7
55141,201255141,"Wood County, WI",7.5
56000,201256000,Wyoming,5.3
56001,201256001,"Albany County, WY",4.3
56003,201256003,"Big Horn County, WY",5.6
56005,201256005,"Campbell County, WY",4.6
56007,201256007,"Carbon County, WY",5.2
56009,201256009,"Converse County, WY",4.3
56011,201256011,"Crook County, WY",4.9
56013,201256013,"Fremont County, WY",6
56015,201256015,"Goshen County, WY",4.7
56017,201256017,"Hot Springs County, WY",4.7
56019,201256019,"Johnson County, WY",5.3
56021,201256021,"Laramie County, WY",5.8
56023,201256023,"Lincoln County, WY",7.1
56025,201256025,"Natrona County, WY",5.1
56027,201256027,"Niobrara County, WY",3.8
56029,201256029,"Park County, WY",5.5
56031,201256031,"Platte County, WY",4.9
56033,201256033,"Sheridan County, WY",6.2
56035,201256035,"Sublette County, WY",4.9
56037,201256037,"Sweetwater County, WY",4.8
56039,201256039,"Teton County, WY",6.7
56041,201256041,"Uinta County, WY",5.6
56043,201256043,"Washakie County, WY",5.2
56045,201256045,"Weston County, WY",4.1
72000,201272000,Puerto Rico,14.5
72001,201272001,"Adjuntas Municipio, PR",21.7
72003,201272003,"Aguada Municipio, PR",18.3
72005,201272005,"Aguadilla Municipio, PR",18.7
72007,201272007,"Aguas Buenas Municipio, PR",18.6
72009,201272009,"Aibonito Municipio, PR",19
72011,201272011,"Anasco Municipio, PR",17
72013,201272013,"Arecibo Municipio, PR",15.9
72015,201272015,"Arroyo Municipio, PR",22.6
72017,201272017,"Barceloneta Municipio, PR",19.3
72019,201272019,"Barranquitas Municipio, PR",16.2
72021,201272021,"Bayamon Municipio, PR",11
72023,201272023,"Cabo Rojo Municipio, PR",15.4
72025,201272025,"Caguas Municipio, PR",13.5
72027,201272027,"Camuy Municipio, PR",14.3
72029,201272029,"Canovanas Municipio, PR",13.9
72031,201272031,"Carolina Municipio, PR",10.5
72033,201272033,"Catano Municipio, PR",13.5
72035,201272035,"Cayey Municipio, PR",14.9
72037,201272037,"Ceiba Municipio, PR",19
72039,201272039,"Ciales Municipio, PR",21.7
72041,201272041,"Cidra Municipio, PR",14.5
72043,201272043,"Coamo Municipio, PR",21
72045,201272045,"Comerio Municipio, PR",20.4
72047,201272047,"Corozal Municipio, PR",16
72049,201272049,"Culebra Municipio, PR",5.7
72051,201272051,"Dorado Municipio, PR",9.1
72053,201272053,"Fajardo Municipio, PR",18
72054,201272054,"Florida Municipio, PR",19.2
72055,201272055,"Guanica Municipio, PR",24.8
72057,201272057,"Guayama Municipio, PR",20.9
72059,201272059,"Guayanilla Municipio, PR",21.4
72061,201272061,"Guaynabo Municipio, PR",6.6
72063,201272063,"Gurabo Municipio, PR",11.3
72065,201272065,"Hatillo Municipio, PR",16.2
72067,201272067,"Hormigueros Municipio, PR",14.9
72069,201272069,"Humacao Municipio, PR",19.7
72071,201272071,"Isabela Municipio, PR",18.2
72073,201272073,"Jayuya Municipio, PR",16.9
72075,201272075,"Juana Diaz Municipio, PR",16.4
72077,201272077,"Juncos Municipio, PR",16.3
72079,201272079,"Lajas Municipio, PR",23.1
72081,201272081,"Lares Municipio, PR",19.6
72083,201272083,"Las Marias Municipio, PR",16.2
72085,201272085,"Las Piedras Municipio, PR",18.8
72087,201272087,"Loiza Municipio, PR",12.9
72089,201272089,"Luquillo Municipio, PR",19.7
72091,201272091,"Manati Municipio, PR",15
72093,201272093,"Maricao Municipio, PR",18.5
72095,201272095,"Maunabo Municipio, PR",22.9
72097,201272097,"Mayaguez Municipio, PR",16.7
72099,201272099,"Moca Municipio, PR",19.3
72101,201272101,"Morovis Municipio, PR",18.3
72103,201272103,"Naguabo Municipio, PR",17.1
72105,201272105,"Naranjito Municipio, PR",16.9
72107,201272107,"Orocovis Municipio, PR",19.9
72109,201272109,"Patillas Municipio, PR",25.1
72111,201272111,"Penuelas Municipio, PR",20.4
72113,201272113,"Ponce Municipio, PR",15.9
72115,201272115,"Quebradillas Municipio, PR",18.5
72117,201272117,"Rincon Municipio, PR",18.7
72119,201272119,"Rio Grande Municipio, PR",12.4
72121,201272121,"Sabana Grande Municipio, PR",20.9
72123,201272123,"Salinas Municipio, PR",24.9
72125,201272125,"San German Municipio, PR",18.3
72127,201272127,"San Juan Municipio, PR",8.8
72129,201272129,"San Lorenzo Municipio, PR",15.8
72131,201272131,"San Sebastian Municipio, PR",22.1
72133,201272133,"Santa Isabel Municipio, PR",20
72135,201272135,"Toa Alta Municipio, PR",10.1
72137,201272137,"Toa Baja Municipio, PR",10.6
72139,201272139,"Trujillo Alto Municipio, PR",8.4
72141,201272141,"Utuado Municipio, PR",19.4
72143,201272143,"Vega Alta Municipio, PR",14.1
72145,201272145,"Vega Baja Municipio, PR",16
72147,201272147,"Vieques Municipio, PR",12.9
72149,201272149,"Villalba Municipio, PR",20.8
72151,201272151,"Yabucoa Municipio, PR",23.3
72153,201272153,"Yauco Municipio, PR",20.7
1001,20161001,"Autauga County, AL",5.1
1003,20161003,"Baldwin County, AL",5.3
1005,20161005,"Barbour County, AL",8.3
1007,20161007,"Bibb County, AL",6.4
1009,20161009,"Blount County, AL",5.4
1011,20161011,"Bullock County, AL",6.8
1013,20161013,"Butler County, AL",6.9
1015,20161015,"Calhoun County, AL",6.5
1017,20161017,"Chambers County, AL",5.4
1019,20161019,"Cherokee County, AL",5
1021,20161021,"Chilton County, AL",5.5
1023,20161023,"Choctaw County, AL",8.5
1025,20161025,"Clarke County, AL",10.8
1027,20161027,"Clay County, AL",5.9
1029,20161029,"Cleburne County, AL",6
1031,20161031,"Coffee County, AL",5.8
1033,20161033,"Colbert County, AL",6.9
1035,20161035,"Conecuh County, AL",8.4
1037,20161037,"Coosa County, AL",6
1039,20161039,"Covington County, AL",6.7
1041,20161041,"Crenshaw County, AL",5.8
1043,20161043,"Cullman County, AL",5
1045,20161045,"Dale County, AL",5.8
1047,20161047,"Dallas County, AL",9.2
1049,20161049,"DeKalb County, AL",6
1051,20161051,"Elmore County, AL",4.7
1053,20161053,"Escambia County, AL",6.6
1055,20161055,"Etowah County, AL",5.9
1057,20161057,"Fayette County, AL",6.7
1059,20161059,"Franklin County, AL",5.9
1061,20161061,"Geneva County, AL",5.8
1063,20161063,"Greene County, AL",9.9
1065,20161065,"Hale County, AL",7.6
1067,20161067,"Henry County, AL",6.5
1069,20161069,"Houston County, AL",5.8
1071,20161071,"Jackson County, AL",6.3
1073,20161073,"Jefferson County, AL",5.7
1075,20161075,"Lamar County, AL",5.6
1077,20161077,"Lauderdale County, AL",6.3
1079,20161079,"Lawrence County, AL",6.9
1081,20161081,"Lee County, AL",5.2
1083,20161083,"Limestone County, AL",5.2
1085,20161085,"Lowndes County, AL",10.5
1087,20161087,"Macon County, AL",7.6
1089,20161089,"Madison County, AL",5.1
1091,20161091,"Marengo County, AL",7.1
1093,20161093,"Marion County, AL",6.6
1095,20161095,"Marshall County, AL",5.3
1097,20161097,"Mobile County, AL",6.6
1099,20161099,"Monroe County, AL",9
1101,20161101,"Montgomery County, AL",5.6
1103,20161103,"Morgan County, AL",5.5
1105,20161105,"Perry County, AL",10.3
1107,20161107,"Pickens County, AL",6.8
1109,20161109,"Pike County, AL",6.5
1111,20161111,"Randolph County, AL",5.6
1113,20161113,"Russell County, AL",5.5
1115,20161115,"St. Clair County, AL",5.2
1117,20161117,"Shelby County, AL",4.3
1119,20161119,"Sumter County, AL",7.7
1121,20161121,"Talladega County, AL",6.6
1123,20161123,"Tallapoosa County, AL",5.6
1125,20161125,"Tuscaloosa County, AL",5.6
1127,20161127,"Walker County, AL",7.4
1129,20161129,"Washington County, AL",8.6
1131,20161131,"Wilcox County, AL",14.4
1133,20161133,"Winston County, AL",7.1
2013,20162013,"Aleutians East Borough, AK",2.7
2016,20162016,"Aleutians West Census Area, AK",3.3
2020,20162020,"Anchorage Borough/municipality, AK",5.5
2050,20162050,"Bethel Census Area, AK",14.2
2060,20162060,"Bristol Bay Borough, AK",7
2068,20162068,"Denali Borough, AK",9.1
2070,20162070,"Dillingham Census Area, AK",9.6
2090,20162090,"Fairbanks North Star Borough, AK",5.9
2100,20162100,"Haines Borough, AK",10.3
2105,20162105,"Hoonah-Angoon Census Area, AK",11.8
2110,20162110,"Juneau Borough/city, AK",4.5
2122,20162122,"Kenai Peninsula Borough, AK",8.5
2130,20162130,"Ketchikan Gateway Borough, AK",6.5
2150,20162150,"Kodiak Island Borough, AK",5.1
2158,20162158,"Kusilvak Census Area, AK",21.6
2164,20162164,"Lake and Peninsula Borough, AK",12.5
2170,20162170,"Matanuska-Susitna Borough, AK",8.2
2180,20162180,"Nome Census Area, AK",12.7
2185,20162185,"North Slope Borough, AK",6.8
2188,20162188,"Northwest Arctic Borough, AK",16
2195,20162195,"Petersburg Borough, AK",9
2198,20162198,"Prince of Wales-Hyder Census Area, AK",12.2
2201,20162201,"Prince of Wales-Outer Ketchikan Census Area, AK",
2220,20162220,"Sitka Borough/city, AK",4.6
2230,20162230,"Skagway Municipality, AK",11.2
2232,20162232,"Skagway-Hoonah-Angoon Census Area, AK",
2240,20162240,"Southeast Fairbanks Census Area, AK",10.8
2261,20162261,"Valdez-Cordova Census Area, AK",8.6
2275,20162275,"Wrangell Borough/city, AK",7.5
